"","Range","Prefix","Number","My Payout","Client","Payout","Limits"
"","Afghanistan-New-Allapp","","93768112153","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778135648","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763113645","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769129152","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776891657","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766002939","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762356375","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778794968","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770040838","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763236580","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762009101","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779031243","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777709404","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772639216","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774001882","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770833360","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761222035","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769164738","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763418503","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771692319","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768943210","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766033162","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762506388","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777603241","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776564435","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773843683","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767873441","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762376944","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770310065","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760085572","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761325940","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760186343","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778608272","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768644880","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778573161","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763020425","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770773885","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774006180","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776232709","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767406500","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770255733","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773362528","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765710278","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769295123","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761749299","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768534129","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775845544","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763444748","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774100493","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761851682","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775657903","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769136369","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779786209","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762688957","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760817747","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767743099","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776753740","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769524667","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773326761","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769321303","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761560300","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779757020","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773643269","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766999597","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778559860","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774019504","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774308521","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776100522","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776484339","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779770111","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779099652","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765480721","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775685639","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774201036","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773676634","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760734566","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775280199","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771022879","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774626737","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763800150","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763533712","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763998073","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765869601","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767382872","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769712938","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765763916","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760816366","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778499006","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760549802","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776246906","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762275532","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774458848","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764095555","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772225059","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779276202","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776924192","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775016737","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767346749","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777036407","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766759821","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762191736","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761224247","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770073596","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770941221","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763633209","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779304370","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763031740","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777947306","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766563308","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778812951","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761117569","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773686344","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777354257","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769189450","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779791667","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772843692","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769249403","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761150169","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779384765","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770915820","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771859045","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776435748","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777450713","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761735861","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769042320","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775025390","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775829442","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767008009","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770455340","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760731427","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765057231","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763256722","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765946101","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775641334","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769232953","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760135065","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765671915","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766569014","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777624816","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762703053","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779789965","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760611230","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768109966","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761305154","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773305771","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767222632","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773971995","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774446232","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769151490","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779037974","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765299775","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775520786","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767041733","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777687079","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768155182","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776478123","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767603825","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777249077","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773843731","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765063575","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765121988","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776943753","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769587135","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760780404","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771713204","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763845682","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763458946","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761856002","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771782612","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779510463","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779213436","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770505639","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764220150","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777301669","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760955051","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761039989","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771129497","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761734304","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775329922","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765471455","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767537613","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778071916","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761442121","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770421560","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767530944","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779165353","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765603353","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761292143","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774229722","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761046306","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778790232","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767150871","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765590321","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779077460","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776836860","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764367637","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778000748","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779020642","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764168239","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764375451","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767623419","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764401827","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774409721","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774123182","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770079285","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761100149","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779607627","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773364206","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770168070","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762084081","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770402507","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774280688","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777534866","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770681849","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766536996","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771789406","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761902163","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761838560","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764731695","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767439941","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764086710","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763264495","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775978306","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772407772","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774759084","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775052837","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766041436","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762041038","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770760947","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765007657","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767280792","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761091702","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762168771","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777443736","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774543650","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778610792","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773326225","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761277492","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776051583","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773548849","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777298956","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769972289","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771390833","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773538119","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773742322","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772108551","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764780736","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774502769","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761469367","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771175222","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779312224","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771229286","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767761284","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771074690","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776537668","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93761926490","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773220410","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777704518","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762872503","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763977525","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765139945","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762444075","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771998205","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774326763","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767162259","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768901014","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760647710","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769602640","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774730424","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773820419","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775164556","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779359320","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769482618","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769045109","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763910386","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771558401","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778523038","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779991399","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776388997","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762612546","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771579581","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771334441","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778068361","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765941846","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770571328","Weekly$ 0.007","","","SD : 0 | SW : 0"
